prod_code,prod_id,prod_desc,scan_code,prod_group_code,prod_group_desc,prod_group_status_code,prod_alt_status_code,prod_type_code,brand_name,class_name,unit_price_uom_qty,launch_date,carton_pack_qty,uom_type_code,prod_merch_l10_code,prod_merch_l10_id,prod_merch_l10_desc,prod_merch_l20_code,prod_merch_l20_id,prod_merch_l20_desc,prod_merch_l30_code,prod_merch_l30_id,prod_merch_l30_desc,prod_merch_l40_code,prod_merch_l40_id,prod_merch_l40_desc,prod_comml_l10_code,prod_comml_l10_id,prod_comml_l10_desc,prod_comml_l20_code,prod_comml_l20_id,prod_comml_l20_desc,prod_comml_l30_code,prod_comml_l30_id,prod_comml_l30_desc,prod_comml_l40_code,prod_comml_l40_id,prod_comml_l40_desc,prod_comml_l50_code,prod_comml_l50_id,prod_comml_l50_desc,prod_buyer_l10_code,prod_buyer_l10_id,prod_buyer_l10_desc,prod_buyer_l20_code,prod_buyer_l20_id,prod_buyer_l20_desc,prod_buyer_l30_code,prod_buyer_l30_id,prod_buyer_l30_desc,prod_buyer_l40_code,prod_buyer_l40_id,prod_buyer_l40_desc,prod_buyer_l50_code,prod_buyer_l50_id,prod_buyer_l50_desc,prod_buyer_l60_code,prod_buyer_l60_id,prod_buyer_l60_desc,prod_buyer_l70_code,prod_buyer_l70_id,prod_buyer_l70_desc,prod_hybrid_l10_code,prod_hybrid_l10_id,prod_hybrid_l10_desc,prod_hybrid_l20_code,prod_hybrid_l20_id,prod_hybrid_l20_desc,prod_hybrid_l30_code,prod_hybrid_l30_id,prod_hybrid_l30_desc,prod_hybrid_l40_code,prod_hybrid_l40_id,prod_hybrid_l40_desc,skeleton_flag,prod_group_id
5020480013609_66941824,64014200,BATISTE BOHO DRY SHAMPOO 150ML,5020480013609,66941824,BATISTE BOHO DRY SHAMPOO 150ML,Authorised,Authorised,Food,BATISTE,"Health, Beauty & Wellness",150.00,2020-04-01T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34922187
8888268204864_66565808,65435316,RATIO OFD HERBALESSENCES HELLO HYDRATION 400ML,8888268204864,66565808,RATIO OFD HERBALESSENCES HELLO HYDRATION 400ML,Authorised,Authorised,Food,HERBAL ESSENCES,"Health, Beauty & Wellness",1.00,2010-07-25T00:00:00.000+01:00,0,SNGL,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,35069001
5051277335826_59911577,64415372,PRO-VITAMIN B5 COLOUR CARE SHAMPOO 300ML,5051277335826,59911577,PRO-VITAMIN B5 COLOUR CARE SHAMPOO 300ML,Authorised,Authorised,Food,TESCO,"Health, Beauty & Wellness",300.00,2009-04-19T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34423796
8717163907139_85914022,82172799,TRESEMME FLAWLESS CURLS SHAMPOO 900ML,8717163907139,85914022,TRESEMME FLAWLESS CURLS SHAMPOO 900ML,Authorised,Authorised,Food,TRESEMME,"Health, Beauty & Wellness",900.00,2018-11-18T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40631244
5012254067888_67668933,65177612,VO5 GIVE ME MOISTURESHAMPOO 500ML,5012254067888,67668933,VO5 GIVE ME MOISTURESHAMPOO 500ML,Deleted,Deleted,Food,VO5,"Health, Beauty & Wellness",500.00,2011-03-27T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,35020440
5011321417090_62583303,63928932,PANTENE PRO-V ENHANCED LAYERS SHAMPOO 250ML,5011321417090,62583303,PANTENE PRO-V ENHANCED LAYERS SHAMPOO 250ML,Authorised,Authorised,Food,PANTENE,"Health, Beauty & Wellness",250.00,2008-03-16T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34618546
5021044066642_56927120,63911291,FRUCTIS SHAMPOO COLOR LAST 250ML,5021044066642,56927120,FRUCTIS SHAMPOO COLOR LAST 250ML,Deleted,Deleted,Food,FRUCTIS,"Baby, Beauty & Toiletries",250.00,2002-07-21T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34032300
5052910500755_73067783,66291687,TESCO APPLE & ALOEVERA SHAMPOO 500ML,5052910500755,73067783,TESCO APPLE & ALOEVERA SHAMPOO 500ML,Authorised,Authorised,Food,TESCO,"Health, Beauty & Wellness",500.00,2013-02-17T00:00:00.000Z,1,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,35427151
5011321789432_64587745,63907437,PANTENE CLASSIC CARE SHAMPOO 500ML,5011321789432,64587745,PANTENE CLASSIC CARE SHAMPOO 500ML,Authorised,Authorised,Food,PANTENE,"Health, Beauty & Wellness",500.00,2020-04-01T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34851597
5000436570653_54520638,63779381,T.PRO-VIT 2 IN 1 SHAMPOO NORMAL 200ML,5000436570653,54520638,T.PRO-VIT 2 IN 1 SHAMPOO NORMAL 200ML,Deleted,Deleted,Food,TESCO,"Baby, Beauty & Toiletries",200.00,2000-02-27T00:00:00.000Z,0,ML,N55GE,662440,2IN1 SHAMPOO/CONDITIONER,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GE,646580,2IN1 SHAMPOO/CONDITIONER,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GE,506,2IN1 SHAMPOO/CONDITIONER,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GE,553672,2IN1 SHAMPOO/CONDITIONER,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34010395
5000174876451_61299457,63699350,PANTENE PRO-V BREAKAGE DEFENCESHAMPOO 250ML,5000174876451,61299457,PANTENE PRO-V BREAKAGE DEFENCESHAMPOO 250ML,Deleted,Deleted,Food,PANTENE,"Baby, Beauty & Toiletries",250.00,2007-08-05T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34458386
5012254067697_67680451,65177826,TRESEMME 2 IN 1 S/POO & COND 900ML,5012254067697,67680451,TRESEMME 2 IN 1 S/POO & COND 900ML,Authorised,Authorised,Food,TRESEMME,"Health, Beauty & Wellness",900.00,2011-03-27T00:00:00.000Z,0,ML,N55GE,662440,2IN1 SHAMPOO/CONDITIONER,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GE,646580,2IN1 SHAMPOO/CONDITIONER,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GE,506,2IN1 SHAMPOO/CONDITIONER,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GE,553672,2IN1 SHAMPOO/CONDITIONER,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,35020707
5057008349704_81653244,81375181,T. ANTIDANDRUFF CITRUS SHAMPOO 300ML,5057008349704,81653244,T. ANTIDANDRUFF CITRUS SHAMPOO 300ML,Authorised,Authorised,Food,TESCO,"Health, Beauty & Wellness",300.00,2016-08-14T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40245592
8711700690164_72163440,66080329,TIMOTEI SHAMPOO VIVID COLOUR 400ML,8711700690164,72163440,TIMOTEI SHAMPOO VIVID COLOUR 400ML,Authorised,Authorised,Food,TIMOTEI,"Health, Beauty & Wellness",400.00,2012-07-22T00:00:00.000+01:00,1,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,35311285
5000174666144_52425948,63709399,PANTENE PRO-V FULL & THICK SHAMPOO 400ML,5000174666144,52425948,PANTENE PRO-V FULL & THICK SHAMPOO 400ML,Authorised,Authorised,Food,PANTENE,"Health, Beauty & Wellness",400.00,2005-08-14T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33926195
5011321594715_63727277,63985187,HERBAL ESSENCES FRESH BALANCE SHAMPOO 250ML,5011321594715,63727277,HERBAL ESSENCES FRESH BALANCE SHAMPOO 250ML,Authorised,Authorised,Food,HERBAL ESSENCES,"Health, Beauty & Wellness",250.00,2009-06-28T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34702870
3600522231035_84461898,81788403,L'OREAL ELVIVE EXTREME DAMAGED HAIR S/POO 500ML,3600522231035,84461898,L'OREAL ELVIVE EXTREME DAMAGED HAIR S/POO 500ML,Authorised,Authorised,Food,ELVIVE,"Health, Beauty & Wellness",500.00,2018-03-04T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40500398
5011408050202_53546667,63969119,ELVIVE CERAMIDE ANTI-BREAKAGE SHAMPOO 200ML,5011408050202,53546667,ELVIVE CERAMIDE ANTI-BREAKAGE SHAMPOO 200ML,Deleted,Deleted,Food,ELVIVE,"Baby, Beauty & Toiletries",200.00,1998-06-21T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33813847
8001841171753_85945244,82014339,HERBAL ESSENCES HELLO HYDRATION SHAMPOO 680ML,8001841171753,85945244,HERBAL ESSENCES HELLO HYDRATION SHAMPOO 680ML,Authorised,Authorised,Food,HERBAL ESSENCES,"Health, Beauty & Wellness",680.00,2018-11-18T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40635378
5000174605730_50728060,63707298,RATIO CDU1 PANTENE P8,5000174605730,50728060,RATIO CDU1 PANTENE P8,Deleted,Deleted,Food,PANTENE,"Baby, Beauty & Toiletries",1.00,2004-09-12T00:00:00.000+01:00,0,SNGL,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33859497
3600523214839_84460784,81788416,L'OREAL ELVIVE CLAY OILY ROOTS SHAMPOO 500ML,3600523214839,84460784,L'OREAL ELVIVE CLAY OILY ROOTS SHAMPOO 500ML,Authorised,Authorised,Food,ELVIVE,"Health, Beauty & Wellness",500.00,2018-03-04T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40500292
5012368095081_84462407,81788418,NAT WORLD S/POO RSE OIL & YLANG YLANG 1000ML,5012368095081,84462407,NAT WORLD S/POO RSE OIL & YLANG YLANG 1000ML,Authorised,Authorised,Food,OTHER,"Health, Beauty & Wellness",1000.00,2018-03-04T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40500449
8717163460207_57771981,65004792,TIMOTEI SHAMPOO COLOUR/COTTON 300ML,8717163460207,57771981,TIMOTEI SHAMPOO COLOUR/COTTON 300ML,Deleted,Deleted,Food,TIMOTEI,"Baby, Beauty & Toiletries",300.00,2003-06-22T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34179306
8710908161278_80455359,72022382,TRESEMME BEAUTY-FULL VOL S/POO 500ML,8710908161278,80455359,TRESEMME BEAUTY-FULL VOL S/POO 500ML,Authorised,Authorised,Food,TRESEMME EXPERT,"Health, Beauty & Wellness",500.00,2016-01-24T00:00:00.000Z,1,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,39800855
